Sample,CON 13,CON 14,CON 15,CON 16,CON 17,CON 18,L 13,L 14,L 15,L 16,L 17,L 18,LN 13,LN 14,LN 15,LN 16,LN 17,LN 18,N 13,N 14,N 15,N 16,N 17,N 18,Z 13,Z 14,Z 15,Z 16,Z 17,Z 18,ZL 15,ZL 16,ZL 17,ZL 18,ZLN 13,ZLN 14,ZLN 15,ZLN 16,ZLN 17,ZLN 18,ZN 13,ZN 14,ZN 15,ZN 16,ZN 17,ZN 18
Class,1_Con,1_Con,1_Con,1_Con,1_Con,1_Con,3_L,3_L,3_L,3_L,3_L,3_L,7_LN,7_LN,7_LN,7_LN,7_LN,7_LN,4_N,4_N,4_N,4_N,4_N,4_N,2_Z,2_Z,2_Z,2_Z,2_Z,2_Z,5_ZL,5_ZL,5_ZL,5_ZL,8_ZLN,8_ZLN,8_ZLN,8_ZLN,8_ZLN,8_ZLN,6_ZN,6_ZN,6_ZN,6_ZN,6_ZN,6_ZN
14.221967,1500,2500,2500,2500,2500,2500,1500,2862,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,151197,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
14.22955,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,11019,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
14.2675,2500,1500,3136,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,59146,1500,1500,1500,2500,2500,1500,2500,2500,1500,2876,2500,2500,1500,2500,1500,2500,2500,1500
14.275084,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2598,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
14.282683,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,9297,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
14.290267,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2737,1500,1500,2500,1500,2500,3834,1500,1500,1500,2500,2500,1500,2500,12164,1500,6424,2500,2500,1500,2500,1500,2500,2500,1500
14.350966,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,4839,2761,1500,1500,1500,2500,1500,2500,1500,1500,2500
14.358566,2500,1500,1500,10127,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,2189,2500,3920,1500,1500,2500,1500,3569,2201,1500,1500,1500,2500,2500,1500,2500,5273,3610,2500,2500,2500,1500,2500,1500,2500,2500,1500
14.36615,1500,2500,2500,11758,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,3389,1500,4621,2500,2500,1500,2500,5114,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,10851,1500,1500,2500,1500,2500,1500,1500,2500
14.373734,4255,1500,1500,1500,1500,1500,2500,2500,2540,2500,1500,1500,2500,2500,1500,1500,2500,8239,2500,6149,2500,9635,1500,1500,2500,1500,11442,8305,2411,1500,1500,2500,16517,1500,2500,38033,25088,4441,2500,2500,1500,2500,1500,2500,2500,1500
14.411683,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,3468,2500,2500,2500,1500,2500,1500,2500,2500,1500
14.419267,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
14.43445,2500,4607,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,6657,2500,2500,2500,1500,2500,1500,2500,2500,1500
14.442034,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,3639,1500,1500,1500,2500,1500,2500,1500,1500,2500
14.487567,1500,2500,2500,2500,2500,2500,1500,13509,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
14.49515,2500,14329,1500,1500,1500,1500,2500,288013,2500,6337,1500,3057,2500,2500,1500,1500,2500,2449,2500,1500,2500,2500,5780,11984,4435,1500,2500,1500,1500,1500,1500,2500,2500,1500,8744,2500,23939,2500,2500,2500,1500,2500,1500,2500,2500,1500
14.517917,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,4847,2500,1500,2500,2500,1500
14.5331,1500,2500,2500,2500,2500,2500,1500,31559,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,3013,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
14.540684,2500,1500,1500,1500,1500,1500,2500,34208,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,2534,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
14.57105,2500,1500,1500,1500,1500,1500,2500,103769,2500,2813,1500,1500,2500,3190,1500,1500,2500,1500,2500,1500,2500,2500,1500,4607,2500,3109,2500,9680,1500,6968,1500,2500,2500,3327,2500,2500,1500,2500,2500,2500,2129,2500,1500,2500,2672,1500
14.578633,2500,1500,1500,1500,1500,1500,2500,49842,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,2239,2500,1500,2500,12197,1500,3283,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
14.586217,2500,1500,1500,1500,3693,1500,2500,2500,2500,2500,1500,1500,2500,7453,1500,1500,8843,2616,2500,1500,2500,2500,1500,1500,2500,7678,2500,35264,1500,21478,1500,4172,2500,9499,2500,2500,1500,2500,8136,5796,1500,2500,1500,2500,6857,6209
14.593817,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,3497,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,3002,1500,2500,1500,2500,1500,1500,2500
14.63175,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
14.6697,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,3559,3089,2074,8885,1500,2500,7396,1500,1500,2500,1500,2500,4074,1500,1500,1500,2500,2500,1500,2500,2500,1500,3120,2500,2500,1500,2500,1500,2500,2500,1500
14.692467,2500,1500,1500,1500,1500,1500,3333,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
14.715234,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
14.722816,1500,2500,2500,5361,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
14.7304,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
14.738,3829,1500,1500,1500,1500,1500,32761,2500,2500,2500,35161,1500,2500,2672,1500,1500,2500,1500,2500,8860,2500,2500,1500,1500,74203,1500,2500,1500,5386,1500,1500,2500,2500,1500,2500,2500,1500,3232,3866,2500,1500,102978,1500,2500,2500,2385
14.745584,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,4930,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,6979,2500,1500,1500,2500
14.760767,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
14.76835,1500,2500,2500,3100,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2708,1500,2414,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
14.775933,2500,1500,1500,11022,1500,1500,10668,2500,2500,2500,11609,1500,2500,2500,1500,1500,2500,1500,2500,3244,2500,3258,1500,1500,24000,1500,2500,1500,2517,1500,12242,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,33593,1500,2500,2500,1500
14.791117,1500,2500,2500,2500,2500,2500,1500,1500,1500,2677,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2847,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
14.7987,2500,1500,1500,2944,1500,1500,2500,2500,2500,6737,3870,1500,2500,2500,4378,1500,2500,1500,2500,1500,2500,2500,1500,7552,8593,1500,2500,1500,1500,1500,4288,2500,2500,1500,2500,2500,1500,2500,2500,2500,6343,12321,1500,2500,2500,1500
14.82905,2500,1500,1500,1500,9219,1500,2500,2500,2500,2500,1500,1500,2888,8067,1500,6873,13373,1500,2500,1500,2981,2500,1500,1500,2500,7510,2500,1500,1500,1500,1500,5951,2500,4026,2500,2500,1500,2500,16504,9153,1500,2500,1500,6687,9580,9353
14.83665,2500,1500,1500,1500,99658,26517,2500,2500,2500,61849,1500,6557,33812,87405,38726,1500,131652,3827,2500,1500,31934,2500,4927,69267,2500,81906,2613,1500,1500,1500,1500,62845,2500,44161,2500,2500,1500,2500,178150,99409,56856,2500,1500,70078,103717,102067
14.874583,2500,1500,1500,1500,5268,1500,2500,2500,2500,2500,1500,1500,2500,4556,1500,4149,7143,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,3398,2500,1500,2500,2500,1500,2500,9587,5195,1500,2500,1500,2500,2500,5554
14.882183,1500,2500,2500,2500,2856,2500,1500,1500,1500,2142,2500,2500,1500,2731,2500,2500,3730,2500,1500,2500,1500,1500,2500,2500,1500,2832,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,5524,3126,2500,1500,2500,1500,3310,3106
14.889767,2500,1500,1500,1500,1500,1500,2500,3208,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
14.89735,1500,2500,2500,2500,3597,2500,1500,1500,1500,1500,2500,2500,1500,2462,2500,2897,4665,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,2220,1500,2500,1500,1500,2500,1500,5603,2881,2500,1500,2500,1500,1500,3293
14.920116,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
14.9353,1500,2500,3777,2500,2500,2500,1500,7755,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
14.942883,1500,2500,3178,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
14.96565,2500,1500,10149,1500,1500,1500,2500,3840,2500,2500,1500,1500,2500,2500,1500,75337,2500,3666,2500,1500,2500,230148,1500,1500,2500,1500,2500,12604,1500,1500,1500,2500,2500,1500,2500,2500,1500,202246,2500,2500,1500,2500,1500,2500,2500,1500
14.97325,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,42676,1500,1500,2500,1500,2500,4200,1500,1500,1500,2500,2500,1500,2500,2500,1500,37358,2500,2500,1500,2500,1500,2500,2500,1500
15.0036,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,5980,1500,10299,2500,2500,1500,2500,1500,2500,3168,2500,2500,1500,1500,2500,1500,1500,2500,8758,1500,1500,2500,1500,2500,1500,1500,2500
15.018766,2500,1500,1500,4947,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,3160,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2690,2500,2500,1500,2500,1500,2500,2500,1500
15.026366,1500,2500,2500,9433,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2830,1500,5233,2500,2500,1500,2500,2789,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,4269,1500,1500,2500,1500,2500,1500,1500,2500
15.049133,2500,1500,1500,2328,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
15.056717,1500,2500,2500,14538,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,3063,1500,3982,1500,8514,2500,2500,1500,2500,4213,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,7571,1500,1500,2500,1500,2500,1500,1500,2500
15.0643,19010,1500,1500,152721,1500,1500,2500,3940,10210,2500,1500,1500,2500,2500,1500,1500,2500,30019,2500,43480,2500,82643,1500,1500,2500,1500,41932,1500,24841,1500,1500,2500,2500,1500,2500,2500,1500,70377,2500,2500,1500,2500,1500,2500,2500,1500
15.0719,6297,1500,1500,42569,1500,1500,2500,2500,3433,2500,1500,1500,2500,2500,1500,1500,2500,10346,2500,15106,2500,26867,1500,1500,2500,1500,14518,1500,7902,1500,1500,2500,2500,1500,2500,2500,1500,23589,2500,2500,1500,2500,1500,2500,2500,1500
15.109834,1500,2500,2500,8286,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,3410,1500,1500,2500,2500,1500,2500,3304,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
15.117434,2608,2500,2500,18197,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,3873,1500,2500,1500,1500,3637,2500,1500,2500,5419,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
15.1326,62128,1500,9661,321372,1500,1500,2500,14790,32422,2500,1500,186096,2500,2500,1500,1500,2500,87936,2500,127904,2500,2500,82222,1500,2500,1500,123042,2552,73302,1500,1500,2500,5659,1500,2500,10358,4532,2613,2500,2500,1500,2500,1500,2500,2500,1500
15.155367,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
15.193316,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,3849,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,5127,1500,2500,2500,4614,2500,2500,2500,1500,2500,1500,2500,2500,1500
15.216084,1500,2500,2500,2500,2500,2500,1500,5145,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
15.223666,1500,2500,2500,2500,2500,2500,1500,62591,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,35036,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
15.261617,1500,2500,2500,2500,2500,2500,1500,6501,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
15.276783,2500,3470,3234,1500,1500,1500,2500,66187,2500,2500,1500,1500,2500,2500,1500,1500,7015,1500,2500,1500,2500,2500,1500,2119,2500,1500,2500,209256,1500,1500,1500,2500,2500,1500,2500,2500,3936,2500,2500,2845,1500,2500,1500,2500,2500,1500
15.30715,2500,1500,1500,1500,1500,1500,2500,7417,2500,2500,1500,1500,2500,2500,1500,1500,4654,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
15.314734,2500,1500,1500,1500,1500,1500,2500,4939,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,2858
15.3375,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,3678
15.345083,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,2037,1500,2508,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,5255
15.352667,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,3563
15.36785,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,2061
15.375433,2500,1500,1500,1500,1500,1500,2500,2500,2500,7904,2408,1500,2500,2500,1500,1500,7693,1500,2500,1500,2500,2500,1500,8829,2500,1500,2500,3173,1500,1500,1500,2500,3903,1500,2500,2500,1500,4581,2500,2500,1500,4176,1500,2728,2500,5322
15.383034,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,2410,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,2423
15.390616,1500,2500,2500,2500,2500,2500,1500,1500,1500,6292,2500,2500,1500,1500,2500,2500,5166,2500,1500,2500,1500,1500,2500,6477,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,3216,1500,2500,1500,1500,2500
15.3982,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,3994,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,2413,2500,1500,1500,2500
15.413383,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,5201,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
15.420967,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,2038,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
15.43615,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,2352,2500,6434,1500,1500,2500,5983,2500,3472,1500,1500,1500,2500,2500,6659,2500,2500,1500,2500,2500,2500,5443,2500,1500,2500,2500,1500
15.443733,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,2294,2500,3368,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2895,2500,2500,1500,2500,1500,2500,2500,1500
15.451333,1500,2500,2500,2500,2500,4146,1500,2186,1500,2524,2500,2500,1500,2069,2500,2500,3688,2500,1500,2654,1500,3431,2500,2984,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,3653,2500,1500,2500,1500,1500,2500
15.458917,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,2180,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
15.481684,1500,2500,2500,2500,2615,6030,1500,1500,1500,1500,2500,2500,1500,2743,3379,3123,20861,2500,1500,2500,1500,1500,2500,10144,8771,3092,1500,2500,2500,2500,4103,2671,1500,2500,1500,1500,2500,1500,4161,8742,2500,4260,2500,2483,5319,2500
15.489266,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,7069,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,5124
15.49685,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,5925,4424,1500,12813,1500,2500,2298,2500,2500,1500,5104,24363,5792,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,5847,2500,11120,4314,2500,1500,5149,8792,17723
15.50445,2500,1500,1500,1500,1500,1500,2500,12347,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
15.512033,2500,1500,1500,4496,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
15.519617,2500,1500,1500,65081,1500,1500,2738,15461,2500,2500,1500,1500,2500,5209,1500,1500,2500,2137,2500,1500,2500,2500,2328,1500,2500,1500,2500,1500,1500,1500,14814,6162,2500,1500,2500,2500,2890,2500,6507,16122,1500,2500,1500,2500,2500,1500
15.527217,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,5662,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
15.5348,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,3298,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
15.542383,1500,2500,2500,22910,2500,11399,1500,7661,1500,1500,2771,2500,1500,2158,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,17629,2500,1500,2500,2500,2500,8314,1500,1500,2500,1500,1500,2500,1500,2107,1500,2500,9401,2500,1500,3452,6957
15.549983,2500,1500,1500,1500,1500,15482,2500,14945,2500,2500,5476,1500,2500,2500,1500,4552,41348,1500,2500,1500,2500,11724,1500,22047,2500,1500,3363,4079,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,17395,1500,2500,2500,1500
15.557567,2500,1500,1500,17392,1500,1500,2500,4277,2500,2500,1500,1500,2500,2500,1500,1500,4767,1500,2500,1500,2500,3092,1500,2057,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2665,2841,1500,3671,1500,2500,2500,6063
15.56515,1500,2500,2500,2500,2500,4296,1500,1500,1500,8284,2500,2500,1500,1500,2895,2500,1500,2500,1500,2500,1500,1500,2500,8428,8512,2500,1500,2500,2500,2500,4479,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,4330,2500,1500,1500,2500
15.57275,2500,1500,1500,1500,1500,1500,2500,2500,2500,21748,5526,1500,2500,2500,12032,1500,2500,2479,2500,1500,2500,2500,2125,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,13088,2500,1500,2500,2500,1500
15.580334,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,3474,1500,2500,2500,1500
