Sample,CON13,CON14,CON15,CON16,CON17,CON18,L13,L14,L15,L16,L17,L18,LN13,LN14,LN15,LN16,LN17,LN18,N13,N14,N15,N16,N17,N18,Z13,Z14,Z15,Z16,Z17,Z18,ZL15,ZL16,ZL17,ZL18,ZLN13,ZLN14,ZLN15,ZLN16,ZLN17,ZLN18,ZN13,ZN14,ZN15,ZN16,ZN17,ZN18
21.947250,35508.382890,27947.548030,3162.686537,51843.274800,31798.541690,10592.631990,26706.780460,28337.961820,45842.276930,42894.078560,61953.829300,60667.517200,9681.938614,14572.014470,29153.187430,22498.600880,45373.478800,60830.901620,20896.778160,39783.036150,23546.836720,43906.275180,2054.926570,37872.705030,23802.691110,36884.778780,35978.049000,53419.272480,27830.804190,94198.656600,75.302329,37021.819420,46900.950980,2690.840085,21161.825850,26850.960590,18851.858280,30542.680970,3279.381660,1192.904534,27841.548700,34306.668470,21592.937170,33406.352910,396.787517,32574.232350
21.947425,10031.049560,6913.131578,541.348983,11071.444670,25166.738100,2777.149782,9175.275115,9297.595679,16423.839300,22108.491290,12682.749300,26003.269500,412.256777,7575.361086,12489.799810,13527.924680,13242.026170,19923.014900,9643.153677,12021.254780,4800.031048,17951.492220,3427.216534,21823.453510,4397.995597,7095.680126,8740.132226,17893.975640,14465.594730,36289.900260,83.065026,14950.488860,19531.033030,1218.268342,9481.440666,11954.194350,5600.406080,9717.324122,195.338078,2739.863935,3841.600974,6465.086461,5123.795433,14907.738990,500.647092,18813.802730
21.951817,42712.626130,15479.828220,4007.030525,21639.388570,81652.846860,9853.063705,39105.970360,25941.243460,50238.062180,74495.688070,26874.451880,72575.751600,7186.526606,37694.347930,30449.052940,61973.809750,65346.691570,51656.865910,42327.541920,26820.653710,42625.933110,30737.169400,1932.616687,63924.217310,15501.045610,35195.224480,20484.503960,70411.228300,61009.085970,83217.476840,74.940692,52157.873810,53477.009980,1864.637268,30988.286160,48212.906860,13406.337720,34475.656930,1724.402695,1102.545995,43492.287730,31310.302350,13897.675660,56363.686840,261.927707,59757.998300
21.952083,20652.385470,16539.388070,1567.508671,29750.728110,48543.655240,6866.497795,38354.883650,36552.838800,18668.785610,69688.321590,69710.429110,74921.434770,1326.187251,23608.608830,35980.652660,27803.543750,46512.880800,56490.063900,30048.968500,41216.984900,29245.979260,49274.707820,2625.174982,62388.578940,31275.950430,49.084442,45680.173360,67431.430590,47708.294180,40292.226000,77.320183,43792.899390,49931.528330,2067.887162,39634.316160,24578.925430,1249.151942,7633.791023,1024.193800,1679.595312,38888.916870,56278.902520,30.972371,55046.871970,499.624717,61401.718500
21.952083,11241.589200,19115.862820,969.467005,43166.258990,37934.005820,1860.454938,17799.729090,25391.165830,5511.218424,43086.710510,50279.521500,60845.873670,43.940511,4943.675849,11457.785540,9374.754140,48248.864280,64905.933440,14266.554630,29101.593900,13911.702140,50310.975960,3137.122544,45533.299340,31103.496160,5749.608540,36141.521790,49585.175910,21091.164720,48173.277570,79.831168,31737.958770,18794.407370,3171.718390,20357.893180,26050.291370,209.923413,74.369251,2607.470048,2251.105001,25273.257180,31132.680270,1115.310677,35361.081610,410.630825,48847.213020
21.954658,36581.802040,13604.437770,2661.643549,35020.854970,59040.014760,7016.333576,20705.614100,23201.541140,34954.045160,51505.465330,27922.042200,71619.521620,2735.020315,23212.003850,34705.377850,34719.513750,25470.219330,40234.155140,23238.166030,14662.675250,28202.578540,25491.727160,2491.322739,43909.216580,1243.047753,16011.661280,12041.231060,45974.714970,42734.396940,40575.885470,76.789796,30287.837280,34075.481750,3307.408226,22628.248630,25054.600760,8963.491734,17879.042890,780.485103,1553.577101,21816.032960,36667.326030,10454.476840,42797.669920,547.551826,42757.173690
21.974225,4690.274350,8117.387719,164.615638,5464.164946,8523.906038,910.039267,2960.372963,4505.759272,6798.454090,5603.346869,7405.588635,14486.946140,2038.446184,2540.892048,3940.550671,8379.972710,6447.212412,10119.153960,5548.524480,9032.613931,3412.661423,7401.884933,3069.559273,8631.250079,4866.109778,5039.407353,3400.473694,6636.097525,6060.238903,30800.080430,91.208100,5102.180936,7622.517571,1433.219484,2929.530891,4022.467292,2419.928515,21334.911630,258.229764,2770.825074,5088.062067,6117.833559,2214.308491,8971.743301,642.874701,9955.899225
21.977683,95.994231,2739.735620,1659.777226,17645.303840,1120.189874,415.607776,3033.283299,2154.585501,92.197033,10013.915460,15892.358510,8575.888878,231.873446,21.153911,1465.132113,72.847981,240.031231,1484.722954,12.402172,22741.243760,17299.797050,11668.756300,1337.602670,821.173596,2800.630165,66.498531,8708.660346,66818.758070,4063.956128,40016.906400,127.926524,11072.064210,117.421996,649.140712,10692.700390,1484.524204,65.885438,91.987551,1915.660566,1297.943591,16958.837830,1635.589271,26.481948,6276.378944,2126.464356,10553.000760
22.159000,1157.918843,2086.235815,283.326818,562.874981,670.129934,46598.007970,1666.895728,612.116780,6872.875097,1158.563187,241.104095,96.327476,1065.414851,523.562678,1116.626282,964.292262,683.866926,66.499333,2257.651667,1229.431636,1536.898931,660.185420,792.870343,969.990669,984.476134,911.590114,452.678174,262.977408,64.743028,320.438654,149.879034,1538.869184,446.093006,349.670452,1212.317999,830.012446,818.366101,549.463544,369.490825,777.560793,1676.294143,996.152611,11988.452820,464.384618,523.752681,3840.016251
22.165350,1218.789136,2932.205418,282.981734,1258.124088,1559.815917,376.292877,4597.544772,932.002587,1699.985421,2490.598275,147.524243,787.968265,94.314236,607.755513,931.319107,2077.038337,1594.025111,69.638498,186.579086,813.380137,3259.020474,741.010585,655.134475,1744.007979,1173.426139,89.134550,534.250437,268.680783,73.106912,315.680671,156.928064,2817.356844,342.555873,336.614708,1321.308871,1270.734860,1179.069705,125.019160,355.262683,644.816186,1127.402858,1584.319043,811.285368,839.240884,471.159624,716.348023
22.451300,538.486861,613.535101,275.956899,227.094188,206.873149,319.754218,1177.587142,380.935408,155.712408,955.041543,216.650920,117.736015,1218.834597,397.024817,939.396333,979.586804,690.690689,228.383916,1491.102304,562.274573,1355.422359,795.938520,374.941016,84.438265,367.472832,160.782875,696.617419,104.294013,119.513437,294.117638,178.241496,314.724273,90.369158,294.224582,1117.226481,860.040926,144.303594,154.359623,309.399375,372.898250,1182.386262,866.556796,149.585528,1265.245463,340.327804,86.058601
22.452608,1464.686900,1555.148323,272.959096,887.139020,327.704663,417.615184,1389.139028,1834.772256,2208.552261,147.264098,1653.690955,1122.147314,3114.097863,1207.777817,2437.084149,4144.294977,2166.131085,1831.197425,4709.642216,4645.932107,2732.277775,2591.229428,1215.533496,1466.215327,1477.848153,402.853059,1770.109191,2958.470116,2642.566625,1699.470775,132.341103,1912.626607,286.874802,365.673061,5058.597280,1820.716676,1782.878564,96.424676,386.985768,1182.018168,2704.862702,2169.959395,473.188145,3843.941572,645.478285,1757.813487
22.455400,4048.034920,5315.762109,194.085132,2400.650457,1434.868076,428.597725,3566.197716,4293.043062,3993.720640,479.611522,3989.120650,3711.575571,5716.346863,3197.388795,6173.294829,6940.652208,5080.055547,3329.010701,13707.892340,12084.590390,8513.781533,5805.235355,2539.523033,3345.622116,4992.292976,1725.299382,5277.195899,6123.159327,5189.818473,4925.180882,99.072841,4337.779522,1453.477937,502.376050,13350.195320,4521.342959,4065.398980,1716.391331,302.897530,2378.075204,7004.651631,4950.152222,1296.938377,7801.873776,702.902685,6014.726369
22.458567,623.943512,282.342626,282.906843,229.121132,190.782745,374.878749,492.825403,1059.523847,1205.956115,78.752152,943.810604,327.633000,2148.791857,778.935693,1370.937135,1845.481655,1311.967494,596.801084,2275.752539,2234.463261,1873.043195,1771.781381,645.605899,523.162340,527.987340,89.628907,918.182788,2148.235721,1681.131144,1633.108966,157.470062,1206.415148,98.202023,335.573531,2333.966982,713.706657,630.895006,171.533231,354.128844,635.613950,1480.990470,1238.820918,44.364248,2221.293729,467.289882,1288.626254
22.461392,46.301684,117.571681,254.050506,23.612439,225.691431,238.731401,81.673174,258.677813,211.471839,97.067609,207.658642,143.974929,119.427141,20.864493,221.439157,261.638643,196.975926,96.036531,388.660619,299.825295,197.746836,107.954756,167.911837,141.632202,82.930926,150.369431,152.643682,325.141496,76.205289,250.647061,211.587261,94.962188,123.971968,230.785771,447.660791,143.075405,155.598779,209.638359,241.710748,169.380817,461.392213,436.821052,45.886159,728.888704,206.790316,283.616815
22.746917,9473.028602,40977.197300,10065.763880,4679.576714,6176.651564,5577.516042,4001.122358,13014.018890,3764.276020,3403.519486,976.412465,2051.628486,7445.272534,7943.374409,10896.480080,4307.840025,8152.463733,1715.697660,17638.124050,10633.864590,8979.990683,6729.438228,82852.335230,4349.099202,12026.426110,3226.582938,6710.204881,1369.548350,33.030023,3978.437583,4213.071839,18259.408670,656.792805,1211.958956,12596.142100,3975.284866,1361.309919,5237.196014,6484.152821,15741.874250,44622.234870,9568.769899,5260.249384,2682.760085,11781.423610,3676.702907
23.213883,1719.024573,1982.380851,2909.575010,668.246817,3472.093592,3066.811323,3797.647339,1113.906799,4393.699834,1808.948666,854.551768,1369.177074,4422.661905,850.666860,454.353513,846.293315,1022.595136,1107.431892,1878.172962,479.193461,1040.194577,632.050489,1394.445191,2750.078209,2959.236355,2865.514364,101.556665,1895.963676,1899.846928,8461.161214,337.324767,2106.835180,1740.244344,9731.355229,1409.232287,772.603198,1583.743809,4558.814039,383.228235,1351.763507,2586.621330,932.122674,1510.707875,814.309596,865.476457,363.827018
23.214183,7552.124052,23217.142400,9069.010776,10886.010780,7617.323252,13538.733370,9570.765455,9482.079718,4755.419321,6943.373118,3283.381564,3222.097355,18051.318590,7826.807954,8788.544297,5048.235944,5711.294055,3010.105145,12166.361410,12016.511400,10294.144290,8075.794225,9381.295166,6062.203843,19195.111100,8706.781488,17940.209460,7856.063156,5750.657876,14170.637710,4382.458936,12029.748830,9022.219778,10187.898320,10799.433700,7694.147633,5794.646628,6255.520057,6523.078746,2572.961135,6039.205159,7355.588645,9769.997058,3488.561841,8339.130937,2569.870320
23.214308,331.239016,80736.971680,7269.286384,13527.403970,8132.960119,13036.417960,12616.296120,11399.150680,6807.535160,7101.607466,7046.310025,4912.652743,29501.198040,6944.453359,12152.224010,5192.268654,4312.499807,299.926516,25771.096170,20426.016060,12992.819220,10738.558380,3352.301153,8629.163796,67943.148600,12813.238340,31494.293810,6746.446621,6967.260235,18635.368870,2773.323072,13813.322890,9479.166481,19042.401550,25171.349140,6042.189336,5160.404187,3133.405815,6759.708462,2571.098127,18864.632970,6630.262355,11621.179410,5066.712027,463.726966,1184.267124
23.214867,497.180911,3657.356157,1231.797750,1375.293153,823.568030,2628.871345,531.187780,538.020827,115.731696,779.297789,606.072534,918.762388,2111.200787,577.065375,1209.024355,767.614657,197.497128,207.330178,1342.203456,752.976175,782.092272,1274.938428,812.601604,1131.154224,2758.157710,2151.476788,2404.001602,1266.800743,609.490957,4618.417649,242.426207,1630.215254,697.498024,2157.338991,1506.040152,660.425399,488.111171,115.055382,371.271939,796.538482,1950.340639,905.949159,1369.207571,127.692101,530.852938,245.548140
23.215225,9076.364790,71007.645850,13454.268120,20559.487860,10613.825500,10234.973310,17288.769650,16631.576470,6136.390441,7934.880074,7762.020320,4968.287237,24333.747250,12596.759600,15874.806240,9264.828199,10819.462650,5997.143877,22136.575130,23039.915180,17794.191870,15096.271370,15669.959140,16857.912940,66610.804450,14649.527530,38797.790830,10973.456770,10503.428170,13123.169110,5786.034029,19514.954270,11803.893870,20756.995790,27554.592370,13386.686390,9621.792733,4200.525247,4566.873105,1760.084768,18071.391630,12345.818590,16023.720160,9505.089349,14236.711710,7039.138864
23.215617,4130.495087,17227.039590,4962.344908,4075.787294,2619.178582,2428.544821,2012.254903,2370.889947,717.543118,1615.905852,1082.951804,1416.067250,8500.118873,2327.965683,2758.742193,1241.489048,1451.197441,875.408272,6809.240780,5192.802289,3232.267960,3788.991790,2329.729757,3407.730218,13016.693820,4096.985952,8787.467590,1777.990480,901.399048,5665.371267,1461.788873,3289.404995,1868.779822,9448.083005,5649.264976,2271.801291,2318.317209,774.825461,504.477738,2203.280045,5700.688335,2260.316249,3477.279610,1079.007974,1265.145563,769.633423
23.220833,1031.364147,2764.492493,2095.051854,2455.290297,1182.374320,1259.640458,417.079609,1515.924933,1224.647034,1386.518566,142.307621,539.962922,5145.530994,1277.136088,1938.475287,1815.618962,1427.773032,580.949288,2711.232358,3256.299283,2062.761963,1449.463266,1498.957856,2480.154409,2305.806635,2862.398855,4107.551355,1320.985856,2185.734917,7698.454145,781.083779,1972.799837,2185.881562,11171.630920,1722.295794,1135.991547,1499.203053,838.648502,379.332906,1450.409100,2394.362456,2035.982717,2436.899463,660.213217,693.509088,771.304262
23.221167,9109.846607,68496.828230,4302.620598,12725.830500,2824.869162,6006.031287,12834.960450,9542.080968,2266.341142,2936.020210,643.933800,4844.462273,22480.460370,7733.716931,11792.791090,5282.384348,1380.637626,2487.707493,25234.061080,19836.704600,12791.066440,9369.214386,3379.761092,853.551444,60817.943300,11122.665560,26550.590840,2017.046808,2144.443566,9694.794476,3667.751555,12852.354380,4581.502707,12052.357530,25858.628020,7536.149327,4597.193050,59.598338,276.306051,2872.589341,17820.736420,10093.747100,10437.693120,1281.875936,1519.180158,1361.142290
23.221283,1053.112916,2772.014044,1979.285717,1158.831830,2430.936289,1454.802875,947.511128,738.672743,1161.150591,1504.714654,345.581684,773.586326,2869.676819,594.593044,944.167269,786.962894,599.589085,703.576544,1579.652126,1253.908605,521.351446,1497.261283,1096.004145,1765.649251,2512.360453,1264.559374,2039.232744,1397.476176,1116.433837,6074.110404,136.945230,1433.825815,1581.916457,5739.905368,1610.801449,524.981351,807.786909,1833.706411,386.200227,1068.086483,990.978750,576.226430,1294.417130,534.193614,617.515704,653.726222
23.221583,49.527310,923.097719,276.946835,562.953361,289.282533,325.364326,239.457434,223.988387,259.673048,965.268555,209.467519,116.073690,1179.346151,112.181172,368.408169,118.458907,236.246290,114.324688,601.194266,337.576470,279.014540,670.119326,395.944343,1079.857073,797.286293,523.026930,651.242389,881.463821,577.945282,2194.198862,176.069743,792.675150,878.727522,674.946160,667.635446,165.840533,482.877158,425.028987,313.987758,393.393599,610.968417,354.243630,499.028763,265.447313,351.597642,479.261858
23.221767,8527.138433,15013.355640,6200.544442,5444.845478,1904.190475,1423.260124,4907.543443,5560.675904,1710.962208,4949.246554,3178.553909,1812.305685,7229.285429,3946.916479,4662.676505,5647.568578,4935.652754,2197.707199,9256.482583,6696.463835,4798.418188,4987.996436,3066.991269,4251.382540,11947.175620,5113.428467,8396.431233,3262.116047,3133.269651,3376.449056,1660.193332,5799.890944,4098.995172,5953.531423,8101.790158,2868.257653,3055.978410,3870.193084,1601.038820,2769.434427,7584.026447,4807.324525,4478.134922,1718.054471,643.395025,1992.933320
23.221883,700.889808,644.375822,729.218448,578.150860,748.973741,349.339154,326.637094,119.390326,233.973373,593.389410,365.014490,658.662818,1641.644062,305.323935,513.961759,644.735877,429.397196,142.386736,271.793661,449.415290,323.997044,598.866033,500.467975,893.073801,997.826666,549.067313,632.054243,970.439976,814.650974,5131.255361,166.970573,663.347192,1094.260368,2336.506487,350.089466,282.368181,1048.151264,611.299704,333.506457,495.088253,656.261204,362.156441,599.205005,108.115727,403.664951,60.596396
23.221883,45.508313,342.689341,256.946128,183.020446,224.196636,246.753307,111.630239,68.413056,205.064027,393.126847,82.232561,141.194535,488.952149,55.662010,178.538542,160.771195,73.314819,94.202064,188.376123,135.320679,124.728132,251.257606,182.260487,417.818429,292.465348,145.517093,317.030105,200.040310,444.596683,354.048993,208.173029,294.638405,398.982871,420.336786,190.442512,80.171391,150.240254,203.285079,248.565455,183.599978,306.108207,44.038190,366.424086,46.318914,217.928156,86.222065
23.221883,3671.830128,30173.721440,2420.866151,7952.018957,3560.292514,4434.013856,8139.638322,4813.664666,1317.845071,4284.759612,1426.771910,2176.289576,10380.972370,3660.486609,5831.976168,3076.575009,2515.066695,1508.029230,13990.738810,11101.947850,6282.409006,7178.560170,3167.994215,3954.544060,28340.268340,5799.804034,15544.353150,4124.759954,3279.864630,5543.420066,1148.071774,8012.286839,3528.700145,5671.117373,13875.173210,4372.136329,3381.976867,1823.873553,1451.030484,2823.784520,11408.943910,5287.560986,4627.490877,1261.591149,822.529841,1768.085650
